21788,Lessons of the Blood,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/James_T_Hong_Lessons_of_the_Blood/index.m3u8,,
42317,Total Mobilization,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/James+T+Hong_Yin-Ju+Chen/Total+Mobilization/James+T+Hong_Yin-Ju+Chen_Total+Mobilization_exhibition_h264index.m3u8,,
42647,A Chinaman’s Chance (Dokdo and Senkaku),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/James+T+Hong/A+Chinaman%E2%80%99s+Chance/James-T-Hong_chinamans_chance_exhibition_H.264index.m3u8,,
42645,Taipei 101: A Travelogue of Symptoms (Sensitive Version),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/James+T+Hong/Taipei+101%3A+A+Travelogue+of+Symptoms/James-T-Hong_taipei-101_exhibition_APR422index.m3u8,,
38509,QUEBRANTE,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Janaina_Wagner_QUEBRANTE02/index.m3u8,,
19303,Almost One,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jeamin_Cha_AlmostOne/index.m3u8,,
19299,Ellie's Eye,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jeamin_Cha_Ellie'sEyeLR/index.m3u8,,
19301,On Guard,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jeamin_Cha_OnGuard/index.m3u8,,
21505,Xenophoria,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jes_Fan_Xenophoria/index.m3u8,,
25755,O (for various skies),Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/JesseChun_0forVariousSkies/index.m3u8,,
42661,Seeing Things the Way We See the Moon,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jiyoung+YOON/Seeing+Things+the+Way+We+See+the+Moon%2C+2013/Jiyoung-YOON_Seeing-Things-the-Way-We-See-the-Moon_master_APR422index.m3u8,,
25701,Half Blue,Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Joe_Namy_HalfBlue/index.m3u8,,
26865,3-Legged,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/John_Wood_Paul_Harrison_3Legged/index.m3u8,,
26861,Device,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/John_Wood_Paul_Harrison_Device/index.m3u8,,
28439,KEBRANTO,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jonas_Van_and_Juno_B_Kebranto/index.m3u8,,
27229,Void,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Joshua_Serafin_VOID/index.m3u8,,
28814,El Salto (The Jump/The Waterfall),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Juan_Covelli_ElSalto/index.m3u8,,
29894,They/Them,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Juan_Obando_TheyThem/index.m3u8,,
28375,Tomorrow,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Jung_Yoonsuk_Tomorrow2020/index.m3u8,,
25751,NEPALI POWER: The Way To Become Electricity Exporter?,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/K%C3%B6kenErgun_NepaliPower/index.m3u8,,
25749,Nepal-China Railway Project: Fantasy or Reality?,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/K%C3%B6kenErgunandSatyamMishra_Nepal-ChinaRailwayProject/index.m3u8,,
42311,Keeping Count (Annotated),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kameeelah-Janan-Rasheed/Keeping-Count/KJR%2C+Keeping+Count+(Annotated)%2C+2021-2023+(1080p)index.m3u8,,
29797,Meanwhile,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Karan_Shrestha_Meanwhile/index.m3u8,,
22725,Anointed,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/KathyJetnil-KijinerWithDanLin_Anointed/index.m3u8,,
25253,The Storyteller,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Katia_Kameli_StorytellerENG/index.m3u8,,
38495,Kaylene TV,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kaylene_Whiskey_KayleneTV/index.m3u8,,
38497,Ngura Pukulpa – Happy Place,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kaylene_Whiskey_NguraPukulpa/index.m3u8,,
37034,The Founding of the World,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kenneth_Tam_TheFoundingoftheWorld/index.m3u8,,
26364,Heat Waves,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kent_Chan_HeatWaves/index.m3u8,,
37124,Shivers,,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kent_Chan_Shivers/index.m3u8,,
7677,Rubber Man,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Khvay_Sammang_RubberMan/index.m3u8,,
21818,Preah Kunlong (The way of the spirit),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/KhvaySamnang_PreahKunlong/index.m3u8,,
24957,Lifting Barbells,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kim_Heecheon_Lifting_Barbells/index.m3u8,,
23372,Gikan Sa Ngitngit Nga Kinailadman (From The Dark Depths),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kiri+Dalena/Gikan+Sa+Ngitngit+Nga+Kinailadman+(From+The+Dark+Depths)/index.m3u8,,
42659,hokšíkilowanpi,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kite+and+Corey+Stover/hok%C5%A1%C3%ADkilowa%C5%8Bpi/Kite-Corey-Stover_hoks%CC%8Ci%CC%81kilowa%C5%8Bpi_intermediate_H.264index.m3u8,,
21567,The Crime of Art,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kota_Ezawa_CrimeofArt/index.m3u8,,
21565,The Simpson Verdict,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Kota_Ezawa_TheSimpsonVerdict/index.m3u8,,
21606,Mother's Tongue,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Lam_Lap-See_MTEnglish/index.m3u8,,
26376,Monteverdi Ici,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Laure_Prouvost_Monteverdi_Ici/index.m3u8,,
11931,The Parle Ment Metal Woman Welcoming You,Film &amp; Video|Sculpture,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Laure_Prouvost_TheParleMent_VERTICAL/index.m3u8,,
18159,Between Beauty & Horror,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Leila_Weefur_BetweenBeautyandHorror/index.m3u8,,
19331,"Home (good infinity, bad infinity)",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/LenaBui_Home/index.m3u8,,
27175,Five-Hundred Twenty-Four,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/LenkaClaytonandPhillipAndrewLewisFive-HundredTwenty-Four/index.m3u8,,
25689,DROPSPIKE,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/LeticiaRamos_Dropspike/index.m3u8,,
27203,ÆTHER (Poor Objects),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Li_Shuang_%C3%86THERPoorObjects/index.m3u8,,
38503,I Want to Sleep More but by Your Side,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Li_Shuang_IWanttoSleepMore/index.m3u8,,
42651,The Last Letter,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Li+Binyuan/The+Last+Letter/Li-Binyuan_The-Last-Letter_exhibition_H.264index.m3u8,,
21816,The Ship of Fools Mooring at the Train Station,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Liu_Yu_The_Ship_of_Fools/index.m3u8,,
19265,Salvation Mountain,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/LiuYu_SalvationMountain/index.m3u8,,
31994,"Untitled ""Neutral Corner""",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Lucas_Arruda_NeutralCorner/index.m3u8,,
18256,Zero,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Luiz_Roque_ZERO/index.m3u8,,
26277,Feet Under Fire,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Lungiswa_Gqunta_Feet_Under_Fire/index.m3u8,,
20251,Strange Culture,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Lynn_Hershman_Leeson_StrangeCultureUHDStereo/index.m3u8,,
20249,VertiGhost,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Lynn_Hershman_Leeson_Vertighost/index.m3u8,,
25251,CAMARADERIE,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mahmoud_Khaled_Comaraderie/index.m3u8,,
21810,Four Hundred Unquiet Graves,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/ManuelCorrea_400UnquietGraves/index.m3u8,,
21812,Didn't Know I Died,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/ManuelCorrea_DidntKnowIDied/index.m3u8,,
38513,Rito de Iniciación: Baño Sagrado (Initiation Rite/Sacred Bath),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mar%C3%ADa-Magdalena-Campos-Pons/Rito+de+Iniciacio%CC%81n_Ban%CC%83o_Sagrado/Mcp_V+1_Rito+de+Iniciacio%CC%81n_Ban%CC%83o_Sagrado+(Initiation_Rite_Sacred+Bath)_Masterindex.m3u8,,
19297,The Real. Retrato de Norman Mejía.,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Maria_Isabel_Rueda_film/index.m3u8,,
24567,Vitrina,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MariaTeresaHincapi%C3%A9_Vitrina/index.m3u8,,
21776,Priapus Agonistes,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mary_Reid_Kelley_and_Patrick_Kelley_Priapus_Agonistes/index.m3u8,,
21557,The Dragon is the Frame,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MaryHelenaClark_TheDragonIsInTheFrame/index.m3u8,,
29452,I’M HERE 17.12.2022 5:44,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mat_Dryhurst_Holly_Herndon_I'mHere/index.m3u8,,
28959,"ça va, ça va, on continue",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mathieu_Abonnenc_CavaCavaEng/index.m3u8,,
27243,Limbé,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mathieu_Abonnenc_Limbe/index.m3u8,,
28957,Secteur IX B,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mathieu_Abonnenc_SECTEUR_IX/index.m3u8,,
21850,Bullet,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MayaWatanabe_Bullet/index.m3u8,,
21806,Escenarios (Sceneries),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MayaWatanabe_EscanariosCOMPOSITE/index.m3u8,,
21808,Pendulum,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MayaWatanabe_Pendulum_singlechannel/index.m3u8,,
28272,Les Chenilles,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Michelle_and_Noel_Keserwany_Les_Chenilles_trailer/index.m3u8,,
6,"Dorian, a cinematic perfume",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Michelle_Handelman_Dorian_ACinematicPerfume/index.m3u8,,field_5ccj717f29f4jwkк
21555,"Irma Vep, The Last Breath",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Michelle_Handelman_IrmaVep/index.m3u8,,
7766,Piedras Blancas,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Miguel_Angel_Rios_PiedrasBlancas/index.m3u8,,
28816,The Absolute Restoration of All Things,Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Miguel_Fernandez_de_Castro_Natalia_Mendoza_The_Absolute_Restoration_of_all_Things/index.m3u8,,
21078,Ordinal (SW/NE),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Miljohn_Ruperto_OrdinalConform/index.m3u8,,
21076,Appearance of Isabel Rosario Cooper,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MiljohnRuperto_AppearanceOfIsabelRosarioCooper/index.m3u8,,
42663,Apuntes sobre el extractivismo bananero en Barú (Notes on the Banana Extractivism in Barú),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Milko+Delgado/Apuntes+sobre+el+extractivismo+bananero+en+Bar%C3%BA/Milko-Delgado_Apuntes-conceptuales-sobre-el-extractivismo+bananero-en-Baru%CC%81_intermediate-master_H.264index.m3u8,,
28278,Musa,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Minia_Biabiany_Musa/index.m3u8,,
22735,The Possibility of the Half,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/MinoukLim_ThePossibilityOfHalf/index.m3u8,,
27249,Moonscape,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mona_Benyamin_MoonscapeENGSUBS/index.m3u8,,
38042,Rite of Spring,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Mona_Vatamanu_Florin_Tudor_RiteofSpring/index.m3u8,,
21485,The Sculpture,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Musquiqui_Chihying_Gregor_Kasper_TheGuestbookInstallation/index.m3u8,,
42185,Mapping Water,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Naiza+Khan/Mapping+Water/Naiza-Khan_Mapping-Water_exhibition_H.264_ENindex.m3u8,,
42157,Dung Kinship,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Naomi-Rincon-Gallardo/Dung-Kingship/DungKinship_Reference2channelsindex.m3u8,,
25691,Resiliencia Tlacuache / Opossum Resilience,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Naomi+Rinc%C3%B3n-Gallardo_ResilienciaTlacuache/index.m3u8,,
25566,Retiro,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/NataliaLassalle-Morillo_Retiro/index.m3u8,,
13423,Illusion of Matter,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Naufus+Ram%C3%ADrez-Figueroa_llusion+of+Matter/index.m3u8,,
28276,Inside the Studio,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Neil_Beloufa_Inside_the_Studio/index.m3u8,,
25836,Below The Deep South,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/No%C3%A9mie_Goudal_Below_The_Deep_South/index.m3u8,,
41018,Soil Without Land,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Nontawat+Numbenchapol+/Soil+Without+Land%2C+2018/SWL_FTR_422HQ_2K_24FPS_FMIX51%2B20_240105_exhibition_h264.mp4/index.m3u8,,
27211,Our Grandmothers’ Gardens,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Olga_Grotova_OurGrandmothersGardensENG/index.m3u8,,
31770,Repeat After Me,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Open_Group_RepeatAfterMe/index.m3u8,,
41008,The Andean Information Age,Sculpture,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Oscar_Santill%C3%A1n_TheAndeanInformationAge/index.m3u8,,
24591,Cardón Cardinal,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/PatriciaEsquivias_cardonenero_ENGsubs/index.m3u8,,
21804,Lightning,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Paul_Kos_Lightning/index.m3u8,,
21800,Sirens,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Paul_Kos_Sirens/index.m3u8,,
29872,Memory of the Blind Elephant,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Phuong_Linh_Nguyen_MemoryofBlindElephant/index.m3u8,,
22719,DADYAA: The Woodpeckers of Rotha,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/PoojaGurungAndBibhusanBasnet_DADYAA_engSUBSandSTEREO/index.m3u8,,
29967,Today will take care of tomorrow,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Pratchaya_Phinthong_TodayWillTakeCare/index.m3u8,,
38499,_LAMENT H.E.A.T_,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Preiyageetha_Dia_Lament/index.m3u8,,
24059,Instruments of Air,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Rahima_Gambo_InstrumentTRAILER/index.m3u8,,
19774,Bab Sebta (Ceuta’s Gate),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Randa_Maroufi_BabSebta_eng/index.m3u8,,
31780,RIOT in 3 Movements,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Rania_Stephan_Riot/index.m3u8,,
32550,"Intangible Totem | Dawn, Dusk, Noontide",NFT,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Rebeca_Romero_3X/index.m3u8,,
21786,Tierra,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Regina_Jos%C3%A9_Galindo_Tierra/index.m3u8,,
20486,La Sombra (The Shadow),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Regina+Jose+Galindo/NTSC+-+Regina+Jose%CC%81+Galindo_La+Sombra+(The+Shadow).mp4/index.m3u8,,
38505,Tellurian Drama,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Riar_Rizaldi_TellurianDrama/index.m3u8,,
21080,Student Bodies,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Rui_An_StudentBodies/index.m3u8,,
21072,Yo también soy humo (I am also smoke),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Runo_Lagomarsino_Yotambiensoyhumo/index.m3u8,,
18172,Muted Situations #2: Muted Lion Dance,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Samson_Young_MutedSituation2/index.m3u8,,
21523,Dh?wã,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sancintya+Mohini+Simpson/Dh%C5%ABw%C3%A3/Sancintya_Mohini_Simpson_Dhuwa/index.m3u8,,
29941,Corazón del lugar del viento (Heart of the Place of the Wind),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sandra_Monterroso_Horizontal_oraz%C3%B3ndellugardelviento/index.m3u8,,
24603,Alka domo,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sebasti%C3%A1n_Calfuqueo_Alka_Domo/index.m3u8,,
21559,Pasajes I,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/SebastianDiazMorales_PasajesI/index.m3u8,,
23253,Bull in the Ring,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Shaun+Leonardo/Bull_front_h264/index.m3u8,,
29943,3x3x6 - 10 cases 10 data,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Shu_Lea_Cheang_3x3x6-10/index.m3u8,,
23068,The Yellow Scarf,Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Shubigi_Rao_TheYellowScarf_onwhite/index.m3u8,,
38511,Of Shape Offshore,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Shuyi+Cao/Of+Shape+Offshore%2C+2023/Shuyi-Cao_of-shape-offshore_exhibition_H.264_ENindex.m3u8,,
18157,Daily Life of Human,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Siavash_Naghshbandi_daily_life_of_human/index.m3u8,,
31861,Claí na Péiste (Worm's Ditch),Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sibyl_Montague_WormsDitch/index.m3u8,,
25703,"Tell me everything you saw, and what you think it means",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/SinWaiKin_TellMeEverythingYouSaw/index.m3u8,,
25763,I am not going to sing,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Siren_EunYoungJung_IAmNotGoinToSing/index.m3u8,,
21824,Deferral Theatre,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/SirenEunYoung_DeferralTheatre/index.m3u8,,
20832,dawn chorus ii: el niagara en bicicleta,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sof%C3%ADa_C%C3%B3rdova_DawnChorus/index.m3u8,,
26660,dawn_chorusiii: the fruit they don’t have here / coro_del_albaiii: la fruta que no tienen aquí/???? iii: ???????,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sof%C3%ADaCordova_DawnChorusiii/index.m3u8,,
26658,"GUILLOTINÆ Wanna Cry, Act Yellow: Break Room",Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sof%C3%ADaCordova_Guillotin%C3%86/index.m3u8,,
28294,Invertebrate Interactions,NFT,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sofia_Crespo_invertebrate_interactions/index.m3u8,,
21798,The Fourth Notebook,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sriwhana_Spong_The_Fourth_Notebook/index.m3u8,,
37601,Figure 8,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Steffani_Jemison_Figure8/index.m3u8,,
37603,Personal,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Steffani_Jemison_Personal/index.m3u8,,
37599,The Meaning of Various Photographs of Tyrand Needham,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Steffani_Jemison_TheMeaningofVariousPhotographs/index.m3u8,,
38501,Ladhamba Tayem; Future Continuous,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Subash_Thebe_Limbu_ltfc/index.m3u8,,
29979,Ningwasum,Sculpture,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Subash_ThebeLimbu_Nigwasum/index.m3u8,,
28339,Moving Target Shadow Detection,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/SungTieu_MovingTargetShadowDetection/index.m3u8,,
23417,Mythological Time,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/SunXun_MythologicalTime_in1080/index.m3u8,,
21622,My Grandpa’s Route has been Forever Blocked,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sutthirat_Supaparinya_My_Grandpas_Route/index.m3u8,,
27231,Unindebted Life,Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Sylbee_Kim_UnindebtedLife/index.m3u8,,
21834,Infinite Doors,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/TakeshiMurata_InfiniteDoors/index.m3u8,,
623,a poem written by 5 poets at once (first attempt),Film &amp; Video|Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Tanaka%2C+Koki/A+poem+written+by+5+poets+at+once%2C+2013/poets_engsub_exhibition_copy/index.m3u8,,
39521,Murmurations,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/TESTNOV2025/Xavier+Marrades_Murmurations_exhibition_English_H.265HLS_Test.m3u8,,
19273,Behold These Glorious Times!,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Trevor_Paglen_BeholdTheseGloriousTimes!/index.m3u8,,
42335,Growing Pillars,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Tromarama/Growing-Pillars/Tromarama_Growing-Pillars_exhibition_H.264index.m3u8,,
19287,Pataki 1921,Installation,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Ulrik+Lopez_Pataki+1921/index.m3u8,,
26273,Bath Time,Film &amp; Video,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Waked%2C+Sharif/Bath+Time/index.m3u8,,
27700,Festival of Gratitude: Muammar Gaddafi,NFT,https://org-kadist-kvl-media-output.s3.us-west-1.amazonaws.com/HLS/Walid_Raad_Festival_of_Gratitude_Muammar_Gaddafi/index.m3u8,,
